MEDIO;SOPORTE;URL;TIPO DE MENSAJE;CONTENIDO A ANALIZAR;INTENSIDAD;TIPO DE ODIO;TONO HUMORISTICO;MODIFICADOR;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15
EL MUNDO;TWITTER;URL_64aed824;COMENTARIO;"[USUARIO_OFUSCADO] porquï½ necesita publicidad, un ""supuesto"" hospital tan bueno? porquï½ entran cï½maras en unos servicios uci y con enfermos covid? porquï½ les quitan la poca intimidad que tienen, exponiendo a los pacientes como una feria de ganado? cuï½ntas leyes de han saltado con estï½ grabaciï½n ?";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a4ee2e17;COMENTARIO;pero quï½ querï½is, hacer competencia a lo paï½ï½s?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_b3ffae47;COMENTARIO;a ver, el cuernabeu es un cementerio en cuanto a ambiente, pero comprarlo con las vï½ï½ctimas, joder. las vï½ï½ctimas se merecen un respeto.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8a313d1a;COMENTARIO;no sï½ pero teniendo en cuenta que el panfleto de podemos y sus lï½ï½deres se han cebado bien esta semana con el subdirector y el director adjunto de el mundo, a lo mejor han excavado y han encontrado algo jugoso. ojala.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_27665a2d;COMENTARIO;ya sï½ cuï½l es la portada embargada.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_322b9722;COMENTARIO;pone que es una noticia de repercusiï½n mundial, por lo que probablemente sean otros papeles de panamï½ o algo asï½ï½, que hayan hecho entre varios medios internacionales.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_f3c62c4f;COMENTARIO;[USUARIO_OFUSCADO] vaya kk;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9b37d508;COMENTARIO;espero que al menos fuera en una gasolinera;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_eb960bf9;COMENTARIO;lï½gico. se van a poner a separar ahora. es que menudas cosas tenï½is.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8f229cc6;COMENTARIO;en espaï½ï½a como mucho llegarï½n 1-2 casos... #profeta;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_41af486f;COMENTARIO;este tio no entiendo como no se ha ido aun a tomar por culo..;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_7dc59058;COMENTARIO;cobarde;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8515b2c9;COMENTARIO;"ÃÂy que lo repartan ellos?
claro, claro! 
ya les da igual robar de noche que de dï½ï½a, a cara cubierta o descubierta: tienen a sus votantes en el bolsillo.";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ab7c0c35;COMENTARIO;mï½s vacaciones obligadas o erte en 3, 2, 1...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d97bb0ea;COMENTARIO;son temblores  no terremotos. los terremotos son mucho mï½s fuertes y catastrï½ficos.;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_fc7020a9;COMENTARIO;"[USUARIO_OFUSCADO] messi vive como rey porque es el rey del fï½tbol
fue el jugador que hizo conocer al barcelona y que le dio mï½s tï½ï½tulos, ï½l sï½lo quï½ nadie.";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_151c6486;COMENTARIO;q tendrï½ villarejo en la manga ! .;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a2136f82;COMENTARIO;tezanos algï½n dï½ï½a elevarï½ al cielo a sanchez y quitarï½ a dios es de tracaaa de fallas sin haber x falcovirus dimisiï½n !!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d3f04105;COMENTARIO;con la que estï½ cayendo a todos los niveles,  les deberï½ï½a dar vergï½ï½enza.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_df705f9d;COMENTARIO;ÃÂy que ha hecho sony el ï½ltimo aï½ï½o y medio? psd2 iba a ser obligatorio ya en agosto de 2019 y lo retrasaron en el ï½ltimo minuto para dar tiempo a adaptarse...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c6149ad6;COMENTARIO;pero no entiendo, en espaï½ï½a no cae nieve?.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5e3189dc;COMENTARIO;ÃÂamenaza? ÃÂno habï½is podido encontrar otro verbo menos preciso?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_94748e18;COMENTARIO;milagro dicen, entonces los muertos no murieron fueron requeridos por dios no??;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_b127fb81;COMENTARIO;"a ver, fodos de covid, son como su propio nombre indica para covid, [USUARIO_OFUSCADO]  se empieza por desviar fondos para ""filomena"" y se acaban creando sobrecitos para sinvergï½ï½enzas como tï½.";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c40cf70a;COMENTARIO;"eso suena a "" poco legal"" ,pero nada nuevo en vuestro mundo de corrupptos.";0.0;;;;;;;;;;
ABC ;TWITTER;URL_edc652f1;COMENTARIO;"diez criminales de guerra pidiendo por carta pasarse la democracia por el forro.
todo en orden.";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0b27bb17;COMENTARIO;ÃÂlo dice biden o lo dice su teleprompter?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_651632fd;COMENTARIO;el cni llega 5 aï½ï½os tarde.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5fffa470;COMENTARIO;ya han hecho caja con las vacunas, geles y marcarillas y ahora toca ir ordeï½ï½ando la vaca indefinidamente.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_146a0d30;COMENTARIO;no me lo creo.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_aaa64b19;COMENTARIO;ya empezamos la malversaciï½n;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_b9cb7237;COMENTARIO;en serio estoy empezando a pensar que ayuso es mala persona de verdad.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ff402ff4;COMENTARIO;criminal no mï½jete, pero un cara dura y un ignorante.;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_3a7647d4;COMENTARIO;[USUARIO_OFUSCADO] bueno, pues las habrï½ que si y las habrï½ que no, una tonterï½ï½a de declaraciones. ademï½s, hoy en dï½ï½a con 26 aï½ï½os se es muy joven para tener hijos, ya veremos dentro de 10 aï½ï½os que nos cuenta;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_528d644f;COMENTARIO;valors jeje;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_683d793a;COMENTARIO;habria que arrancarle la cabeza y tirar sus despojos a un vertedero;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a17df2ce;COMENTARIO;[USUARIO_OFUSCADO] yo creo que esta noticia la ha deshechado eldiario . es , si no ya estarian con lo de ayuso dimision;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3754a0cb;COMENTARIO;el gobierno puede decir lo que quiera , hasta ahora solo ha mentido en todo lo que dice , difï½ï½cil creer a un gobierno asï½ï½.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_fc2af422;COMENTARIO;quï½ bonito serï½ï½a que los periodistas, en vez de culpar a un jugador de la ruina de un club, seï½ï½alaran a la directiva y el presidente, que no solo le firmaron ese contrato al jugador, sino que llevan arruinando al club aï½ï½os con fichajes y planificaciï½n deportiva paupï½rrimos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_acf05e50;COMENTARIO;han llegado 710.000.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ea7751d2;COMENTARIO;quï½ mï½vil tan malo para ser el de un piloto;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0ce86e24;COMENTARIO;ÃÂeste vino en patera? no da el tipo.;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_ddfe8403;COMENTARIO;[USUARIO_OFUSCADO] la libertad de hacer lo que me salga de la polla. ese era yo con 16 aï½ï½os. menos mal que te curas excepto si eres un diosito como bise o bumbury. idiotas.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_def4fb54;COMENTARIO;ahora entrar a una cï½mara de representaciï½n mediante violencia es un acto vandï½lico, para vosotros lo de tejero fue entonces entrar al congreso ha saludar un poco fuerte... lamentable;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_7d6b2217;COMENTARIO;pues habrï½ que ir a echar un vistazo a las calderas de los pudientes ÃÂno? porque que yo sepa no he podido mover el coche y tengo la calefacciï½n de luz;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_05f79213;COMENTARIO;menudo titular. errï½neo. patï½tico.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5d79aa91;COMENTARIO;no creo que el general lee este de acuerdo;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_752d08f8;COMENTARIO;que sigan votando a este gobierno de coaliciï½n, que funciona todo de pm!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ac698eb0;COMENTARIO;su fiesta, lo primero. los vivos y los muertos pueden esperar;0.0;;;;;;;;;;
ABC ;TWITTER;URL_75687794;COMENTARIO;sacad los tanques, ha llegado el momento;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6f36d751;COMENTARIO;quien es este ?? queremos a lorde;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6d5ea59b;COMENTARIO;ÃÂla redecoracion incluirï½ imï½genes de su hijo y su vicios?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6d0481bd;COMENTARIO;no actuar y no dejarles salir hasta el dï½ï½a 20 en cuarentena llaveras como aprenden;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0fa4a26e;COMENTARIO;que impresentable es ï½sta tiparraca no dice que tiene mï½dicos y enfermeras de sobra que primo suyo se va a llevar 132000 euros mensuales una vergï½ï½enza;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a16489c3;COMENTARIO;me ha encantado la parte del tampax y el vecino dieguito jajajajaja;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_059ba8d3;COMENTARIO;hay que ser humano para que â por razones humanitarias â le excarcelen . lo es ?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_03323076;COMENTARIO;venid paâcaâ;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6c2efa5a;COMENTARIO;que linda , se me hizo un nudo en la garganta.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a0655d92;COMENTARIO;[USUARIO_OFUSCADO] es para que vacunen al rubius y a los que huyen de hacienda.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a8b18f84;COMENTARIO;ÃÂmenuda mierda!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8065e614;COMENTARIO;denunciar a todos los funcionarios quï½ prevariquen;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5fbda0b6;COMENTARIO;yo creo que habrï½ï½a que estudiar el porcentaje de fallecidos y sus caracterï½ï½sticas;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_aac1314e;COMENTARIO;lo de dejarles sin el cargo ni se plantea, no? y si son funcionarios, dejadles sin su plaza. la segunda dosis la conseguiran.....;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e06c5c2e;COMENTARIO;manda webs, lo de la paga. increï½ï½ble.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_50f833d6;COMENTARIO;podemos e historia son dos palabras que no pueden ir en la frase juntas. es ridï½ï½culo. son la anti historia.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_b69b28a0;COMENTARIO;que puta vergï½ï½enza de titular.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_57507752;COMENTARIO;penalti para el madrid;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9cd4e706;COMENTARIO;quiï½n podrï½ï½a sospecharlo con un gobierno socialista como el nuestro ? #gobiernodeinutiles;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d4a9539d;COMENTARIO;y cï½mo aguantaron tanto? a cafï½s?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a23e88bf;COMENTARIO;el pais de las invasiones, bombardeos, robos, y pare usted de contar;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_d75f83bf;COMENTARIO;[USUARIO_OFUSCADO] para quï½ encierran a los abuelos si los contagian igual que si no estuvieran encerrados?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_53fd983f;COMENTARIO;como las moscas a la mierda cuando ven el poder;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1d3fec90;COMENTARIO;para enfermo el. que buen tï½ï½tere han elegido las ï½lites y el partido comunista chino;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_950b70eb;COMENTARIO;despertando!!!!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_dd64748f;COMENTARIO;[USUARIO_OFUSCADO];0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a5e8b8cb;COMENTARIO;repercusiï½n mundial? vaya puta mierda;0.0;;;;;;;;;;
ABC ;TWITTER;URL_09f57744;COMENTARIO;"salvador illa se presenta a las elecciones, no hay que enfadar a ningï½ que tiene que llegar al sillï½n que se cobra mï½s y en ese sillï½n autonï½mico creen que son presidentes de un paï½ï½s. acabarï½n pidiendo pasaporte.
barcelona ya es como parï½ï½s, residen mï½s extranjeros que catalanes.";0.0;;;;;;;;;;
ABC ;TWITTER;URL_526347da;COMENTARIO;el gobierno debe ser responsable civil subsidiario de todos los hombres que estï½ dejando entrar en el paï½ï½s ilegalmente, igual que los padres son responsables de sus hijos. si cree que debe entrar indiscriminadamente, que responda por ellos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_45f7d4e4;COMENTARIO;no es cierto.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_60320b50;COMENTARIO;no cotejais las informaciones antes de publicarlas?? o vais con las anteojeras puestas como muchos??;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9a66aefc;COMENTARIO;[USUARIO_OFUSCADO] mira, una buena noticia.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0ae80440;COMENTARIO;"ÃÂleticia sabater con ""z""?";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d263a07f;COMENTARIO;"ÃÂno han aï½ï½adido un asterisco que aï½ï½ada: ""y sus familias""?";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_7019fb26;COMENTARIO;impresentables;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_bdeed49c;COMENTARIO;jajaajajajajajaja;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a3e67c1a;COMENTARIO;[USUARIO_OFUSCADO] no puede ser si dice pedro que espaï½ï½a serï½ el farolillo de europa ( serï½ el farolillo rojo que va en la parte trasera );0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_359b6187;COMENTARIO;joder, vaya tropa.. no nos pasa mï½s porque dios no quiere.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e9f2254f;COMENTARIO;pues si, este es el nivel polï½ï½tico de paï½ï½s... poco nos pasa.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d3d61b49;COMENTARIO;aquï½ï½ no salen ni tirandoles salfuman, lo nunca visto;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_498520b7;COMENTARIO;que sigan trayendo terroristas las falsas ongs;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_7257e96e;COMENTARIO;el problema no es lo que gana #messi, sino lo que le roba el fisco sin hacer nada;0.0;;;;;;;;;;
ABC ;TWITTER;URL_cace8b28;COMENTARIO;pues hay otros datos que cifran todo peor!!!;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_f0d08db2;COMENTARIO;"[USUARIO_OFUSCADO] [USUARIO_OFUSCADO] no deberï½ï½an desalojarlos...
encerrarlos 15 dï½ï½as.. en cuarentena toda esta pandilla de locos!!";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5d2a6ef5;COMENTARIO;la verdad yo no estoy a favor de nadie debido a que no es mi paï½ï½s y no me gusta opinar de ese tipo de cosas que desconozco. pero.. ÃÂchina que tiene que criticar? creo que gracias a ellos muchas personas estï½n muriendo por no haber podido contener una pandemia y esconder la verdad;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1306c9eb;COMENTARIO;desconocimiento y vergï½ï½enza ajena producen sus ocurrencias.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3610c7df;COMENTARIO;pero quï½ sociedad es esta. quï½ miedo todo. quiero desaparecer.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_fe1a9dc0;COMENTARIO;no es miedo, es asco;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_b2dafbb3;COMENTARIO;promoviendo la desigualdad, pues muy bien;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_2362e92c;COMENTARIO;jumanjiiiiiii;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_515f584d;COMENTARIO;barcelona ahora mismo;0.0;;;;;;;;;;
ABC ;TWITTER;URL_dffd9aba;COMENTARIO;[USUARIO_OFUSCADO] doy clases y noto mucho la diferencia entre niï½ï½os y niï½ï½as. sin decirles nada de nada ni orientales a nada ellos solos se comportan de diferentes formas. no sï½ puede luchar contra los genes;0.0;;;;;;;;;;
ABC ;TWITTER;URL_5911cc8e;COMENTARIO;[USUARIO_OFUSCADO] y los modernos estos que se consideran sin gï½nero? que juguetes creen que hay que dar?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_41d932b3;COMENTARIO;ser una personalidad no exime de ser idiota;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c8284bbe;COMENTARIO;esto es broma no? no conozco a nadie dispuesto a andar 17 km por ir a trabajar;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_346d2e08;COMENTARIO;me parece se vergï½ï½enza, pero no de ahora, de siempre el fï½tbol ha estado sobrevalorado tambiï½n porque la gente se deja drogar con el fï½tbol y contribuyen a estos despropï½sitos.;0.0;;;;;;;;;;
